Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
LINCOLN Nuatilus,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02JU,small SUV,5,21,26,23,5,No,387
LOTUS Evora GT,3.5,6,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MLTXV03.5JHB,small car,1,17,26,20,4,No,441
LOTUS Evora GT,3.5,6,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MLTXV03.5JHB,small car,1,17,26,20,4,No,441
LOTUS Evora GT,3.5,6,SemiAuto-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MLTXV03.5JHB,small car,1,17,24,20,4,No,438
LOTUS Evora GT,3.5,6,SemiAuto-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MLTXV03.5JHB,small car,1,17,24,20,4,No,438
MASERATI Ghibli,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,midsize car,3,17,25,20,4,No,446
MASERATI Ghibli,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,midsize car,3,17,25,20,4,No,446
MASERATI Ghibli S,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,midsize car,3,17,25,20,4,No,446
MASERATI Ghibli S,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,midsize car,3,17,25,20,4,No,446
MASERATI Ghibli S Q4,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,midsize car,3,16,24,19,3,No,472
MASERATI Ghibli S Q4,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,midsize car,3,16,24,19,3,No,472
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MMAXJ03.8DFI,midsize car,1,13,20,16,2,No,560
MASERATI Ghibli Trofeo,3.8,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MMAXJ03.8DFI,midsize car,1,13,20,16,2,No,560
MASERATI Levante,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,standard SUV,3,16,22,18,3,No,495
MASERATI Levante,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,standard SUV,3,16,22,18,3,No,495
MASERATI Levante GTS,3.8,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MMAXJ03.8DFI,standard SUV,1,13,20,16,2,No,562
MASERATI Levante GTS,3.8,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MMAXJ03.8DFI,standard SUV,1,13,20,16,2,No,562
MASERATI Levante S,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,standard SUV,3,16,22,18,3,No,495
MASERATI Levante S,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,standard SUV,3,16,22,18,3,No,495
MASERATI Levante Trofeo,3.8,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MMAXJ03.8DFI,standard SUV,1,13,20,16,2,No,562
MASERATI Levante Trofeo,3.8,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MMAXJ03.8DFI,standard SUV,1,13,20,16,2,No,562
MASERATI Quattroporte S,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,large car,3,16,24,19,3,No,468
MASERATI Quattroporte S,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,large car,3,16,24,19,3,No,468
MASERATI Quattroporte S Q4,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMAXJ03.0DFI,large car,3,16,24,19,3,No,472
MASERATI Quattroporte S Q4,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMAXJ03.0DFI,large car,3,16,24,19,3,No,472
MASERATI Quattroporte Trofeo,3.8,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MMAXJ03.8DFI,large car,1,13,20,16,2,No,560
MASERATI Quattroporte Trofeo,3.8,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MMAXJ03.8DFI,large car,1,13,20,16,2,No,560
MAZDA 2,1.5,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV01.5FNM,small car,3,30,39,34,7,No,264
MAZDA 2,1.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV01.5FNM,small car,3,32,40,35,7,No,253
MAZDA 3,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.0CDB,small car,7,28,36,31,7,Yes,287
MAZDA 3,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.0CDB,small car,7,28,36,31,7,Yes,287
MAZDA 3,2.5,4,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,midsize car,7,24,33,27,6,No,323
MAZDA 3,2.5,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,midsize car,7,24,33,27,6,No,323
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,midsize car,7,26,34,29,6,No,304
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,26,35,30,6,No,299
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,26,35,30,6,No,303
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,midsize car,7,26,34,29,6,No,304
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,26,35,30,6,No,299
MAZDA 3,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,26,35,30,6,No,303
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,midsize car,7,25,31,27,6,No,326
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,25,33,28,6,No,313
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,25,33,28,6,No,320
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,midsize car,7,25,31,27,6,No,326
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,25,33,28,6,No,313
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,25,33,28,6,No,320
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,337
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.5FFA,small car,3,23,32,27,6,No,334
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,337
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.5FFA,small car,3,23,32,27,6,No,334
MAZDA 6,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,midsize car,7,26,35,29,6,No,302
MAZDA 6,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,midsize car,7,26,35,29,6,No,302
MAZDA 6,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,335
MAZDA 6,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,335
MAZDA CX-3,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.0FFA,small car,3,29,34,31,7,No,289
MAZDA CX-3,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.0FFA,small car,3,29,34,31,7,No,289
MAZDA CX-3,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,29,34,31,7,Yes,289
MAZDA CX-3,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,29,34,31,7,Yes,289
MAZDA CX-3,2,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.0FFA,small car,3,27,32,29,6,No,303
MAZDA CX-3,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.0FFA,small car,3,27,32,29,6,No,303
MAZDA CX-3,2,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small car,7,27,32,29,6,No,303
MAZDA CX-3,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small car,7,27,32,29,6,No,303
MAZDA CX-30,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small SUV,7,25,33,28,6,No,313
MAZDA CX-30,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small SUV,7,25,33,28,6,No,319
MAZDA CX-30,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small SUV,7,25,33,28,6,No,313
MAZDA CX-30,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small SUV,7,25,33,28,6,No,319
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small SUV,7,24,31,26,5,No,334
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXV02.5CDA,small SUV,7,24,31,26,5,No,341
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small SUV,7,24,31,26,5,No,334
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXV02.5CDA,small SUV,7,24,31,26,5,No,341
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.5FFA,small SUV,3,22,30,25,5,No,353
MAZDA CX-30,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.5FFA,small SUV,3,22,30,25,5,No,353
MAZDA CX-5 2WD,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXT02.5CDA,small SUV,7,25,31,28,6,No,322
MAZDA CX-5 2WD,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXT02.5CDA,small SUV,7,25,31,28,6,No,322
MAZDA CX-5 2WD,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTKXT02.5EGA,small SUV,5,23,28,25,5,No,355
MAZDA CX-5 2WD,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTKXT02.5EGA,small SUV,5,23,28,25,5,No,355
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXT02.5CDA,small SUV,7,24,30,26,5,No,337
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXT02.5CDA,small SUV,7,24,30,26,5,No,337
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTKXT02.5EGA,small SUV,5,22,27,24,5,No,370
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTKXT02.5EGA,small SUV,5,22,27,24,5,No,370
MAZDA CX-9,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTKXT02.5EGA,small SUV,5,22,28,24,5,No,363
MAZDA CX-9,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTKXT02.5EGA,small SUV,5,22,28,24,5,No,363
MAZDA CX-9,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTKXT02.5EGA,small SUV,5,20,26,23,5,No,391
MAZDA CX-9,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTKXT02.5EGA,small SUV,5,20,26,23,5,No,391
MAZDA MX-5,2,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.0FFA,small car,3,26,34,29,6,No,305
MAZDA MX-5,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.0FFA,small car,3,26,34,29,6,No,305
MAZDA MX-5,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.0FFA,small car,3,26,35,30,6,No,299
MAZDA MX-5,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.0FFA,small car,3,26,35,30,6,No,299
MERCEDES-BENZ A 220,2,4,AutoMan-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3C,small car,5,25,36,29,6,No,309
MERCEDES-BENZ A 220,2,4,AutoMan-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3C,small car,5,25,36,29,6,No,309
MERCEDES-BENZ A 220 4Matic,2,4,AutoMan-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3C,small car,5,25,34,28,6,No,316
MERCEDES-BENZ A 220 4Matic,2,4,AutoMan-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3C,small car,5,25,34,28,6,No,316
MERCEDES-BENZ AMG A35 4Matic,2,4,AutoMan-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3A,small car,5,22,29,25,5,No,360
MERCEDES-BENZ AMG A35 4Matic,2,4,AutoMan-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3A,small car,5,22,29,25,5,No,360
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ03.0U2A,small car,5,18,27,21,4,No,428
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ03.0U2A,small car,5,19,27,22,4,No,404
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ03.0U2A,small car,5,19,27,22,4,No,409
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ03.0U2A,small car,5,18,27,21,4,No,428
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ03.0U2A,small car,5,19,27,22,4,No,404
MERCEDES-BENZ AMG C43 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ03.0U2A,small car,5,19,27,22,4,No,409
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,25,20,4,No,452
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,20,4,No,440
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,21,4,No,433
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,25,20,4,No,452
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,20,4,No,440
MERCEDES-BENZ AMG C63,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,21,4,No,433
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,25,20,4,No,452
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,20,4,No,440
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,21,4,No,433
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,25,20,4,No,452
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,20,4,No,440
MERCEDES-BENZ AMG C63 S,4,8,Auto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,small car,3,17,26,21,4,No,433
MERCEDES-BENZ AMG CLA 35 4Matic,2,4,AutoMan-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3A,small car,5,22,29,25,5,No,360
MERCEDES-BENZ AMG CLA 35 4Matic,2,4,AutoMan-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3A,small car,5,22,29,25,5,No,360
MERCEDES-BENZ AMG CLA45 4Matic,2,4,AutoMan-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMBXV02.0U3B,small car,3,20,29,23,5,No,390
MERCEDES-BENZ AMG CLA45 4Matic,2,4,AutoMan-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV02.0U3B,small car,3,20,29,23,5,No,390
MERCEDES-BENZ AMG CLS53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXV03.0HY2,small car,6,21,26,23,5,No,389
MERCEDES-BENZ AMG CLS53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXV03.0HY2,small car,6,21,26,23,5,No,389
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXV03.0HY2,midsize car,6,22,29,25,5,No,361
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXV03.0HY2,small car,6,21,27,23,5,No,384
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXV03.0HY2,small car,6,21,28,24,5,No,378
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXV03.0HY2,midsize car,6,22,29,25,5,No,361
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXV03.0HY2,small car,6,21,27,23,5,No,384
MERCEDES-BENZ AMG E53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXV03.0HY2,small car,6,21,28,24,5,No,378
MERCEDES-BENZ AMG E63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,midsize car,3,16,23,18,3,No,484
MERCEDES-BENZ AMG E63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,station wagon,3,16,23,18,3,No,483
MERCEDES-BENZ AMG E63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,midsize car,3,16,23,18,3,No,484
MERCEDES-BENZ AMG E63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV04.0U2A,station wagon,3,16,23,18,3,No,483
MERCEDES-BENZ AMG G63,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMBXT04.0U2B,standard SUV,3,13,16,14,1,No,637
MERCEDES-BENZ AMG G63,4,8,Auto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXT04.0U2B,standard SUV,3,13,16,14,1,No,637
MERCEDES-BENZ AMG GLA35 4Matic,2,4,AutoMan-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3A,station wagon,5,23,29,25,5,No,353
MERCEDES-BENZ AMG GLA35 4Matic,2,4,AutoMan-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3A,station wagon,5,23,29,25,5,No,353
MERCEDES-BENZ AMG GLA45 4Matic,2,4,AutoMan-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMBXV02.0U3B,station wagon,3,20,27,23,5,No,392
MERCEDES-BENZ AMG GLA45 4Matic,2,4,AutoMan-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXV02.0U3B,station wagon,3,20,27,23,5,No,392
MERCEDES-BENZ AMG GLB35 4Matic,2,4,AutoMan-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXV02.0U3A,station wagon,5,21,26,23,5,No,381
MERCEDES-BENZ AMG GLB35 4Matic,2,4,AutoMan-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXV02.0U3A,station wagon,5,21,26,23,5,No,381
MERCEDES-BENZ AMG GLC43 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ03.0U2A,small SUV,5,17,24,20,4,No,445
MERCEDES-BENZ AMG GLC43 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ03.0U2A,small SUV,5,18,24,20,4,No,438
MERCEDES-BENZ AMG GLC43 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ03.0U2A,small SUV,5,17,24,20,4,No,445
MERCEDES-BENZ AMG GLC43 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ03.0U2A,small SUV,5,18,24,20,4,No,438
MERCEDES-BENZ AMG GLC63 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,512
MERCEDES-BENZ AMG GLC63 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,513
MERCEDES-BENZ AMG GLC63 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,512
MERCEDES-BENZ AMG GLC63 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,513
MERCEDES-BENZ AMG GLC63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,512
MERCEDES-BENZ AMG GLC63 S 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ04.0U2A,small SUV,5,15,22,17,3,No,512
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXT03.0HY2,standard SUV,6,18,22,19,3,No,458
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXT03.0HY2,standard SUV,6,18,23,20,4,No,440
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXT03.0HY2,standard SUV,6,18,22,19,3,No,458
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXT03.0HY2,standard SUV,6,18,23,20,4,No,440
MERCEDES-BENZ AMG GLE63 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMBXT04.0HY2,standard SUV,3,15,19,16,2,No,540
MERCEDES-BENZ AMG GLE63 4Matic+,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MMBXT04.0HY2,standard SUV,3,15,19,17,3,No,534
MERCEDES-BENZ AMG GLE63 4Matic+,4,8,Auto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MMBXT04.0HY2,standard SUV,3,15,19,16,2,No,540
